id,dist_cap_km,taxa_fec,renda_cap,pobreza,pop_ate_25_2000,perc_ate_25_2000,var_pop_ate_25,perc_pop_urb,player
270320,113.5723604,3.22,57.49,65.99,12519,0.5836091557503147,1.0154931862426995,0.20665703230618618,0
170980,119.9633205,4.34,93.7,60.9,683,0.5857632933104632,0.6486229819563153,0.5025728987993139,0
291410,463.2886476,2.85,88.28,61.5,4118,0.48214494789837253,0.9436296975252062,0.60695468914647,0
220500,300.0649495,2.66,97.68,60.43,5059,0.4873326269145554,0.8194039520570133,0.24776033137462672,0
313330,444.8115132,2.58,122.37,51.75,11497,0.5405011518029241,0.962011547150866,0.7557707677119082,1
330210,178.6084914,2.1,287.5,31.82,9351,0.4065121940616441,0.8693752324284121,0.6924314219884363,1
352320,282.0721219,2.96,225.56,47.03,23232,0.49903338059028224,1.0374670656008573,0.9194913433861752,1
313580,488.3940568,2.93,118.73,51.33,11661,0.5091695048467383,0.9009503206366376,0.702078421098594,1
291840,450.9531452,2.48,175.15,46.0,95956,0.5496800655335774,1.238653379459906,0.7634776332296482,0
291845,465.2117164,3.09,81.79,59.82,7254,0.5860870970348226,0.7040667766669902,0.1494707925991759,0
411290,242.2298572,2.16,203.05,39.1,1671,0.4566821535938781,0.737097485663873,0.6192948893140202,1
260840,156.454475,4.75,74.85,61.9,7593,0.5525798704606651,1.0310972297664314,0.5555636416563569,0
171190,157.3297137,3.4,159.52,51.28,3563,0.5776588845654993,1.550478677110531,0.5505836575875487,0
260860,210.3279039,3.32,62.39,66.65,6167,0.5618110594880205,0.8881048387096774,0.41432085269199237,0
240650,143.2182364,3.49,71.48,61.88,6792,0.5632774921214132,1.0314350797266514,0.4717200199037983,0
291915,401.559689,3.08,102.06,54.9,14061,0.5686496542241275,1.0783802438837333,0.37295264286003155,0
411325,327.0155067,3.78,105.86,55.23,4280,0.6010391798904648,0.988909426987061,0.21204886954079483,1
250750,0.0,1.93,334.69,41.64,291792,0.48800034786448004,1.0760601400612906,1.0,0
150420,440.1121027,3.38,188.59,48.53,100934,0.6007261040352339,1.2725553482273437,0.7997440780859422,0
210635,269.8497255,4.72,62.11,65.82,4815,0.6723921240050272,1.2186788154897494,0.10124284317832705,0
210637,172.6010541,4.3,44.92,67.84,5317,0.629603315571344,1.5367052023121388,0.6055654233274127,0
411545,301.5804256,3.51,123.83,55.63,3201,0.5656476409259587,0.7387491345488114,0.10037109029863933,1
240740,300.4022844,2.34,93.67,62.12,3802,0.49216828478964403,0.8458286985539488,0.5429126213592232,0
210640,179.7174941,4.49,54.85,67.77,7289,0.6177642173065514,1.0540853217642805,0.4436816679379608,0
230810,408.8314067,3.75,84.38,58.79,24238,0.5716644260477841,1.0509018383628166,0.42640156607467156,0
210680,74.31036591,3.42,80.71,58.31,7963,0.6123029603998462,1.070008062348831,0.6006920415224913,0
220660,587.0901372,3.46,65.2,64.83,6300,0.6158357771260997,1.0260586319218241,0.2611925708699902,0
521377,402.296589,2.43,95.82,61.59,2002,0.5283716020058062,1.154555940023068,0.3248878332013724,0
292170,327.7443482,3.49,106.8,54.53,19780,0.5734330608221719,0.9979314868069219,0.573809937960225,0
210710,47.28772775,4.15,44.62,71.33,9525,0.6526654789639578,1.0891938250428816,0.3389063998903659,0
320370,113.1213785,2.4,236.14,39.51,10386,0.5275026664635075,0.8768256648374841,0.36624511148356953,0
521460,259.3387817,2.28,209.6,41.9,20275,0.525626733725663,0.8281256381979333,0.6890311876182822,0
510615,670.3507255,2.93,147.35,58.9,3601,0.5180549561214214,0.9742965367965368,0.26931376780319377,0
411680,342.2304242,2.54,154.02,47.93,5071,0.5114988904579383,0.7689158453373768,0.39499697397619526,1
510880,591.407706,2.84,184.09,52.88,2943,0.5207927800389311,0.9793677204658902,0.34684126703238366,0
521487,265.9699166,2.73,182.95,42.97,1345,0.48980335032774946,0.7258499730167296,0.5921340131099782,0
210730,468.028009,3.55,74.07,63.63,2543,0.5597622716266784,0.8519262981574539,0.5716486902927581,0
171488,281.8623967,2.79,138.11,49.01,5313,0.5661161427810336,1.1562568008705114,0.6529568460309003,0
230920,395.5903062,3.04,91.73,60.28,6817,0.5644613728574978,0.9957639497516798,0.5293533162209157,0
230930,249.4237725,3.33,103.07,54.23,15455,0.5266296384638975,0.9361560361015204,0.7102599925034927,0
292300,554.5383882,3.4,125.74,53.49,18601,0.5799039780521262,1.1686247408431236,0.7680508791619902,0
292303,396.5366472,2.28,98.5,63.37,4315,0.5075276405551635,0.7339683619663208,0.2352387673488591,0
510626,634.8958936,3.05,204.06,48.18,2525,0.5053031819091455,0.9503199096725631,0.38202921753051833,0
411770,73.56013073,2.59,273.62,43.77,15137,0.49071222485168736,0.9573109031115609,0.5597951178396603,1
314675,506.4008537,2.46,71.33,65.09,5017,0.5645959936979519,1.141784251251707,0.5030384875084403,1
314690,92.42828055,2.27,227.22,35.44,6463,0.5182007697241822,1.1360520302337844,0.8183932007697242,1
510630,254.847672,3.08,238.53,49.06,8231,0.5365011080693521,0.9964891041162227,0.7222656759223048,0
314860,203.492287,3.65,116.7,54.19,9417,0.548041669091544,0.8736431951015864,0.4617354361869289,1
314875,186.7717705,3.33,141.69,55.79,3546,0.5685425685425686,0.9877437325905293,0.2089145422478756,1
500660,257.988759,2.43,248.97,47.66,33027,0.5421728281568061,1.1205849421504428,0.8927539562676472,0
354020,315.3877638,2.87,355.0,40.24,15112,0.5091472659276979,1.2339348411855964,0.9630740204171019,1
521805,158.9352709,2.99,256.73,38.17,1469,0.520368402408785,1.0418439716312056,0.8629117959617428,0
431510,447.390137,2.72,209.51,50.5,5124,0.4579088471849866,0.9117437722419929,0.49767649687220733,0
510700,184.6489426,2.58,181.24,50.16,9877,0.49311033449825264,0.7213701431492843,0.7012481278082876,0
171830,533.5889752,4.52,49.92,68.85,4405,0.6496092021825689,1.2914101436528878,0.5124612888954432,0
320430,113.7670827,2.83,147.38,47.38,4876,0.5103087388801675,0.9014605287483823,0.26478283621140764,0
270760,89.40637783,3.85,74.72,61.69,6786,0.5701562762560914,0.9766839378238342,0.5166358595194085,0
210950,594.8791407,3.75,74.33,61.49,12608,0.60086736882238,0.9677617439361376,0.4611352046895106,0
171855,414.9263333,4.4,58.83,66.14,2308,0.6288828337874659,1.2502708559046587,0.42697547683923703,0
150616,672.7022939,3.11,195.49,38.03,9761,0.5578351811635616,0.5825375984721891,0.7337981483598125,0
210980,115.5697587,3.46,85.38,57.04,18955,0.6142255346727155,1.1168395003535234,0.48946856772521063,0
320455,52.58424805,2.75,210.19,51.51,15140,0.5261694585389588,1.1455811138014529,0.1773128518801696,0
261270,114.852557,3.65,71.49,63.73,6412,0.5462134764460346,0.9467001328805551,0.19260584376863446,0
211060,228.6573177,4.69,47.6,67.93,13993,0.6158890845070423,1.1409817351598173,0.3857394366197183,0
270820,137.574773,4.23,64.62,63.82,3783,0.5774690886887498,0.9722436391673092,0.4611509693176614,0
421610,410.6184105,2.35,307.9,43.75,4425,0.4638364779874214,0.7048423064670277,0.5691823899371069,0
521980,481.8295554,3.18,106.03,57.57,5343,0.5544831880448319,0.8279869827986983,0.4601494396014944,0
510785,734.1552563,3.3,195.27,55.9,5882,0.5503883222606906,1.4163255477967733,0.5535697576494807,0
316110,440.402245,4.38,86.45,59.93,31016,0.6022875118938967,1.056619200109014,0.5405169233159213,1
150745,549.5174675,3.64,136.06,48.18,16803,0.607791362222383,1.0699140401146132,0.4316356796643276,0
316255,198.9609967,3.09,199.77,43.95,4681,0.5370582836163378,1.1563735177865613,0.42232675539238185,1
261340,98.26896906,3.63,97.58,57.99,8262,0.5913678333691218,1.1149797570850202,0.6811251878891991,0
270830,81.04275317,3.88,85.15,58.13,12163,0.5772388590954393,0.9125900360144058,0.5941815765744388,0
221030,311.220921,2.41,93.46,58.91,2883,0.5057894736842106,0.9207920792079208,0.3743859649122807,0
231260,77.79793123,2.78,100.26,53.38,6229,0.5417935113507871,0.9920369485586877,0.6422545011742193,0
241250,366.3000011,2.82,74.32,65.68,10610,0.5272311667660505,1.0080760095011876,0.5791592128801432,0
221039,281.5380133,3.13,42.26,67.53,1810,0.6051487796723504,0.8298945437872536,0.3119358074222668,0
316420,400.7651394,3.2,102.79,54.5,4626,0.5943723499935757,1.0207413945278023,0.6641397918540408,1
172049,201.1948039,3.94,120.43,55.67,2837,0.5613375544123467,1.2383238760366653,0.44281757024139295,0
431980,334.5053041,2.48,249.43,43.87,3722,0.44649712092130517,1.0318824507901303,0.6348368522072937,0
316630,170.2194092,2.39,176.06,46.75,3792,0.542489270386266,1.0066365808335545,0.4319027181688126,1
500770,393.9676622,2.76,224.33,40.84,5590,0.5111558156547183,0.6244414655942806,0.8228785662033651,0
522068,384.7003163,3.24,112.47,52.38,3557,0.5719569062550249,0.9850456937136527,0.8359864930053064,0
293075,536.4599021,4.22,51.91,68.75,7397,0.629424778761062,1.295446584938704,0.5505445881552076,0
231290,200.4045401,3.19,151.57,47.29,86052,0.5541873824673484,1.134038823948024,0.8662510626239728,0
500793,318.6871596,3.03,264.3,39.71,5290,0.5543330189667819,1.4830389683207177,0.8460651786649901,0
293090,596.1635876,3.54,67.01,68.0,7114,0.5637530707663048,0.9757234947195172,0.2718915920437436,0
261485,82.22420459,3.72,84.15,60.37,10278,0.5947572478444535,1.1838286109191432,0.6682483652566402,0
270910,83.50655149,3.54,63.43,66.56,9956,0.5840666432007509,0.9287313432835821,0.256423794438578,0
293135,524.0301825,2.73,198.56,45.84,58361,0.5429637348119755,1.1270083423451258,0.9181474796717712,0
261510,221.4421102,3.25,52.94,68.44,3475,0.5515873015873016,0.8655043586550436,0.2984126984126984,0
150796,80.87904053,3.62,95.87,54.54,5023,0.6080377678247185,1.5079555688982287,0.4469192591695921,0
241445,219.0252507,3.09,71.86,61.61,2038,0.5595826468973092,1.163906339234723,0.47501372872048325,0
130440,207.5120768,4.68,64.7,64.32,8037,0.6553326810176126,0.6533084051373761,0.5511252446183953,0
110175,224.6256338,3.6,227.27,48.51,4565,0.5900219723407005,1.3355763604447044,0.23730127956572314,0
317090,457.4333462,3.7,72.77,65.91,11593,0.6047785486984193,1.061435634499176,0.4450414732119568,1
231400,351.3800314,2.77,80.89,62.06,17829,0.511680633681552,1.0143946290395995,0.5529789920789806,0
231410,283.1976916,4.15,57.65,66.19,27098,0.5965174895986968,1.067859394703657,0.3187091377374689,0
293330,327.6898265,2.07,204.9,45.76,136701,0.5207776177741206,1.0353704811748756,0.859238687360473,0
230010,408.503627,3.51,71.76,65.18,4663,0.5561121049493143,0.9740965113850011,0.38258795468097795,0
240030,147.1712354,2.29,92.47,58.48,5588,0.5142173552958498,0.8787545211511244,0.5981411613140701,0
170040,201.3707173,3.17,112.05,57.41,4987,0.5885060184092519,0.9747849882720876,0.6581307528911966,0
410045,353.1160476,2.66,122.75,52.04,3594,0.5135019288469781,0.7956608368386097,0.3027575367909701,1
520082,305.9480666,3.11,89.31,51.33,1539,0.5006506180871828,0.7024189867640347,0.38093689004554326,0
210060,432.38429,3.51,57.76,65.06,19865,0.6348267927904896,1.2839322647362978,0.3457113639268823,0
310285,310.137894,4.46,127.06,46.28,4703,0.6297536154258169,1.7594463150018707,0.43197643277986075,1
260100,180.2075972,3.26,84.65,59.44,4859,0.5350143140277472,0.9621782178217821,0.5002202158114952,0
350270,248.1368534,2.88,171.29,55.47,14752,0.5431117001693543,0.9216543796076472,0.6129151019807083,1
170210,330.9825693,2.76,211.51,45.06,63449,0.5607859080986008,1.145474896643859,0.9357538689976401,0
520215,229.8391842,2.4,213.52,38.4,3707,0.5071135430916552,0.8322855859901213,0.675923392612859,0
210090,269.3761213,4.0,45.3,67.59,21073,0.6037070990660631,0.9790466456049062,0.26167421073740904,0
230125,278.6576202,2.74,66.26,65.9,5292,0.5287769784172662,0.9660460021905805,0.4071742605915268,0
210100,115.5156478,2.95,95.41,58.61,15662,0.5940226048699082,0.990952230306865,0.5860957293484033,0
230160,380.4996594,3.93,65.21,64.22,11286,0.5404654726558759,0.9923503033500396,0.45148932094626953,0
310470,358.1757834,3.82,111.82,50.29,9002,0.537529109691288,0.8363839078323887,0.4514838478533469,1
350420,513.6542382,1.96,317.61,36.73,5820,0.43069636646192555,0.9325428617208781,0.8797454303263524,1
420208,511.3358734,2.96,160.86,48.79,1465,0.46112684922883224,0.7618304732189287,0.2332389046270066,0
170305,269.3229623,3.25,142.55,49.43,1452,0.5567484662576687,0.9155107187894073,0.4612730061349693,0
230190,407.4381133,3.13,116.26,51.79,26142,0.5558461440326593,1.1321294010653502,0.65210180519232,0
350540,232.2226137,3.38,113.9,61.1,4458,0.5498273310310804,1.0566484949040056,0.3552047360631475,1
130070,1028.434525,4.73,92.58,60.43,17219,0.638710634667458,1.02634559217977,0.5420824214548018,0
260210,233.3301747,2.66,80.55,60.5,23331,0.5543780444338838,0.9873883786872064,0.5993109183794701,0
310820,420.1312214,2.79,176.39,46.77,3389,0.5259972062703709,0.8023200757575758,0.6521806611826789,1
320115,101.1031503,2.94,186.48,45.48,6888,0.5893728073928296,1.28125,0.14999572174210662,0
170370,95.99800729,2.56,113.22,49.74,2740,0.5618207914701661,0.8130563798219584,0.784703711297929,0
150178,302.920218,4.0,132.32,47.28,20769,0.6401097207668125,1.4292891060491364,0.4916476607285952,0
310920,217.2977404,2.8,149.07,45.76,5391,0.5199652777777778,0.9573787959509856,0.7175925925925926,1
250370,408.7309902,2.35,148.4,49.35,27583,0.5041213561180663,0.9735634618099676,0.7669560449602486,0
160020,273.5530031,5.7,136.15,56.11,4218,0.6267459138187221,1.2247386759581882,0.7832095096582466,0
290580,125.7802119,3.95,79.1,59.54,20547,0.6104096729152432,0.9601401869158879,0.35967440064169215,0
410390,367.0070203,2.41,188.27,45.22,8190,0.48125514161476085,0.7074371598859808,0.7457985662239981,1
220210,303.2143262,2.78,64.56,64.03,2711,0.5273293133631589,0.7559955382041271,0.30033067496595994,0
510260,363.939034,3.08,145.54,55.48,7310,0.5886142201465496,0.8714830710538866,0.46034302278766404,0
240210,118.5887237,3.06,83.5,61.93,4748,0.5160308662101946,0.8972033257747544,0.5240734702749701,0
150215,580.4810098,3.17,167.46,49.04,6377,0.5838674235488006,1.5429470118557949,0.3592748580845999,0
510270,479.9864941,3.28,308.69,42.91,8366,0.5429646936656283,1.397127588510354,0.756555036344756,0
260370,170.8662239,3.38,84.07,58.25,13505,0.5419341894060995,0.9208373107868539,0.4920144462279294,0
230280,111.1525713,3.31,77.17,61.87,38857,0.558282208588957,1.0639340671376156,0.5685694171060761,0
311205,200.0883435,2.53,105.01,56.18,2121,0.5526315789473685,1.2972477064220183,0.5156331422615946,1
260415,98.78098226,2.85,81.01,58.97,7616,0.5707006369426751,0.8506645817044566,0.10678156612963657,0
210300,279.2894995,3.04,104.0,53.7,80117,0.5732634019290764,0.9900032128117046,0.7404691032943129,0
260430,481.0926864,3.16,90.76,58.28,5545,0.5805674798450424,0.9757170508534225,0.5252853104386975,0
410520,67.12733686,3.02,123.8,55.95,8942,0.5468444227005871,0.9335003653826078,0.23948140900195694,1
